,ADF,ADL,AFD,AIA,AIN,ASE,ASG,ASH,ASI,ASJ,ASK,AUA,AVH,AVJ,AVM,AWA,AWB,AWC,Amphid sheath,Amphid socket,Arcade cells,BAG,BDU,CAN,Cephalic and inner labial socket,Cephalic sheath,Coelomocytes,DVB,DVC,Distal tip,Embryonic cells,Excretory cells,Excretory gland,GLR,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,I2,I4,I5,IL2,Intestinal-rectal valve,Intestine anterior,Intestine posterior,MI,Marginal cells,Mature sperm,NSM,OLQ,PHA_PHB,PHC,PLM_ALM,PVC,PVD_FLP,PVM,PVN,PVP,PVQ,PVT,Phasmid sheath,Phasmid socket,RIA,RIC,RIF,RIM,RIR,Rectal gland,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatids,Spermatocytes,Syncitial pachytene spermatocytes,URB,URX_AQR_PQR,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC_4_5,Vulval cells,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1A (pharyngeal gland),g1P (pharyngeal gland),g2 (pharyngeal gland),hmc,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),vm1 (vulval muscle),vm2 (vulval muscle),timepoints
N2_1_QZ0_20.Rep_318,3.030008593357136e-20,0.0,0.0,0.0,0.0,0.0006287034878647547,0.0,0.0016680950318054882,0.001353655274629794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002228128607198939,0.014581794927627631,0.0,0.0,0.0,0.0016446522645455122,0.001705715932889224,0.0014644707775294335,0.0015141806159166104,0.0021296905709355797,0.0,0.0,0.0,0.017638367977357405,0.0,0.005763192155800977,0.0,0.008166956783341488,0.0,1.9190054424595197e-19,0.0014147039420421986,0.011805495491812921,0.0929963368512487,0.0009251579082776416,1.515004296678568e-19,4.545012890035705e-20,5.454015468042846e-19,0.0009718768590383129,0.008464594732113825,0.03881239400456001,0.0,0.007495927672744173,0.0,0.0,0.0006956365729650632,2.3230065882404714e-19,1.818005156014282e-19,0.0,0.0,0.0012325435870348986,0.0015226340006039992,0.0,0.0,4.545012890035705e-20,0.0026183148622741467,0.006491532712222854,0.013146135474502118,0.0,0.0016876577642357766,0.0014094294131838105,0.0015689452501037842,6.060017186714273e-20,0.020796456933380836,0.0,0.1290181113645151,1.0100028644523788e-19,0.0,0.11848664807904166,0.0668771751391797,0.01556936361103803,0.001975551107468552,0.0007735845615180398,0.0,0.014801328169961188,0.0,0.0,0.002458986607541263,0.08252510488305892,0.025526672035761394,0.05680030850541012,0.05002780328952894,0.0,0.0069267006812423655,0.0,0.006675384377993546,0.015987131615214752,0.012018925714023243,0.010216487047307132,0.01572655181826401,0.0017812307250908413,0.004544443934176749,0.010342119792638146,0.006690779471142065,0.0,0.0697062290290964,1
N2_1_QZ0_20.Rep_319,0.0007284425578560335,0.0,0.0,2.3092208518042517e-19,0.0,0.0019998477581210745,0.0,0.0026265156349506227,0.0,0.0,0.0013518887604943087,0.0,4.733902746198717e-19,0.0,0.0,0.0,0.0,0.0023820706205704297,0.01706618062577537,0.0,8.313195066495306e-19,0.0,3.463831277706378e-20,5.1526337052924194e-05,0.0012762630677624674,0.0030787622492476486,0.0021881921075475245,0.0,0.001400581258865218,0.0,0.00015753071035648988,2.3092208518042517e-19,0.012453585085631831,0.0,0.010405428018499585,0.0,0.0014724752900099696,0.007593491007556661,0.015390784886864234,0.04666917087202314,0.0,0.0,1.731915638853189e-20,5.77305212951063e-19,0.001291762846984044,0.01061363996819098,0.039744026323409495,0.0,0.00627454398616428,0.0,5.542130044330204e-19,0.0016739323340435543,0.0,0.0,1.8473766814434015e-19,1.154610425902126e-20,0.0012703988703397374,0.0005038029747630313,4.156597533247653e-19,0.0,0.0,0.013113454203406883,0.006025858784654,0.018319963169470516,0.0,0.0008065999393791611,0.0015177002345163578,6.927662555412755e-20,0.0,0.02869340944775816,0.0,0.10655395422180754,2.3092208518042517e-19,0.0,0.10691777121471083,0.06698541425303593,0.010409926209441622,0.0009608655994025609,0.0008461451882234719,0.0,0.01581355863431002,3.4638312777063776e-19,2.0782987666238265e-19,0.03331674601078822,0.10421578291236111,0.02465148371164827,0.06808674206154568,0.05065584796310156,0.0,0.004081729892409345,0.0,0.005841987891552617,0.0037182572523603036,0.008540415855027898,0.011486485078020995,0.008583090075082355,0.002246028843145281,0.0055236306982687335,0.008567174505421394,0.005866101502382045,0.0015158563516502327,0.08647317414203644,1
N2_1_QZ0_20.Rep_32,0.001183917633702647,0.0011695052847780006,0.0,0.0,0.0,0.001355850403809957,0.0,0.0028554809488240047,0.0,0.0,0.0009361286322575497,0.0007953721960009411,0.0,0.0,1.1228953999288005e-19,0.0,0.0,0.002700133161263281,0.017128111095354653,0.0,2.0416279998705463e-20,0.0,0.0019823034212355485,0.0009908551312541617,0.0012748492375168627,0.0009467361427347311,0.0015024561613455974,0.0,8.166511999482185e-20,0.0,0.021648569086084167,0.0,0.02300269728783054,0.0002180290082487436,0.009729408175885928,0.0003361546537822719,0.0022058266362219078,0.0051801724953155,0.017390792110228436,0.08041025507562402,0.0008231233138227726,0.0,0.0,0.0,0.0009013773398356898,0.01116316732906114,0.038512839919254145,0.0,0.0040770374292785315,0.00019194079100402146,2.4499535998446556e-19,0.0011582009062354542,3.6749303997669837e-19,1.1228953999288005e-19,2.0416279998705463e-20,0.0,0.0023731758484047613,0.0015793373968089504,2.0416279998705463e-19,0.0,6.124883999611639e-20,0.003629627449285797,0.004101928387682443,0.010446018033256094,0.0,0.0006643359982309132,0.0011929897949577036,0.0014440219046090877,1.3270581999158553e-19,0.028082128509477215,0.0,0.12992606241271032,1.633302399896437e-19,0.0,0.10682409972167696,0.05329991380563276,0.004692157388072511,0.0009517001289157099,0.0011559057296142107,0.0,0.014237512181081111,2.7561977998252376e-19,0.0,0.005573369026163007,0.07987142753902354,0.03748352921701949,0.054577173928762254,0.04346163677219683,0.0,0.021268118092133435,0.0,0.004091497212774587,0.00546163287951936,0.013206182085364246,0.010691029094005303,0.014775878875426222,0.001954179268894586,0.010375221651471419,0.00864948947652698,0.004274346132018424,0.0,0.06791308305049244,1
N2_1_QZ0_20.Rep_320,0.00041865596720661795,0.00044331955029530673,0.0,5.535030519893364e-20,0.0,0.0,0.0,0.0020452545922928322,0.0011492915207407944,0.0002984947351114727,0.00041755983638339344,0.0,0.0,0.0,0.0,0.0,0.0,0.0022668460049068786,0.010588013618355747,0.0,3.690020346595576e-19,0.0,3.690020346595576e-20,0.0009712658630321232,0.0013401802766721982,0.0016984341077488998,0.001589951672483576,0.0,1.7527596646328986e-19,0.0,0.01781866881242145,0.0,0.020578509356209546,0.00010527624323031992,0.010354733271635379,0.0,0.0,0.0016216806093791432,0.010925503971827913,0.051852800575406914,0.0008675273803841563,6.642036623872037e-19,0.0,0.0,0.0009161268978174714,0.011379400154465846,0.050105013053230556,1.6605091559680092e-19,0.005840775854950902,1.713564974611224e-05,0.0,0.0006693475141781751,3.505519329265797e-19,1.6605091559680092e-19,0.0,0.0,0.0018283422673901785,0.0013197927079184632,0.0,2.767515259946682e-20,0.0,0.005029717814352059,0.005103655695848257,0.012132583586447374,0.0,0.0007265136043317156,0.0011881272784972552,0.0013050209190792438,2.952016277276461e-19,0.07682452258784751,0.0,0.0762925826199811,5.350529502563586e-19,0.0,0.13802701752029242,0.09367101894396138,0.02084743849006535,0.0009338963289168482,0.0007304536734870008,0.0,0.013973883585324032,0.0,4.151272889920023e-20,0.0077208348681394225,0.06412457007887293,0.027870986566911907,0.05804481693185807,0.04526645268473914,0.0,0.0029233842960308125,0.0,0.004126468532746013,0.0038824539368852427,0.015835128988446773,0.013550597847569148,0.015216415309982372,0.0018920255459941907,0.0038029198989638475,0.007928548897224214,0.000584276046575931,0.0,0.07101578485520603,1
N2_1_QZ0_20.Rep_321,0.0002617306354714038,0.0,0.0,0.0,0.0,0.0,0.0,0.0016571579295560465,0.0,0.00024955383836959327,0.0002069515098254563,0.0,0.0,0.0,0.0,0.0,0.0,0.0022587429768813286,0.0168248083856891,0.0,3.726065310688081e-19,0.0,0.0017672106650607601,0.0,0.001423206108705618,0.0004247691207748019,0.0023406414419257573,0.0,0.0,0.0,0.0008891569945823227,4.064798520750634e-19,0.02222518365423476,0.0,0.01012990591448587,0.0003741739951372863,0.002670119769605027,0.003300926653044752,0.011105800030053658,0.09815309789089104,0.0008833022157980208,0.0,0.0,3.217965495594252e-19,0.0010174161439526256,0.007981134779264881,0.03694056391035289,0.0,0.006519993382240377,0.039323734649937866,5.67378126854776e-19,0.0012447424090644816,3.217965495594252e-19,2.37113247043787e-19,0.0,0.0,0.000783207583882246,1.6936660503127642e-20,0.0,0.0,0.0006243973546689563,0.007449050755274052,0.007120367100525534,0.013048229028536565,0.0,0.0,0.001607593595347874,0.0,1.4396161427658495e-19,0.017888780695125665,0.0,0.15982435560382122,0.0,0.0005598724337336009,0.05317989471248041,0.018136328963603825,0.0,0.0010497238239091076,0.0,0.006192132004103891,0.007126850036979548,0.0,0.0,0.028222867822501614,0.09103885548785134,0.040537570869755804,0.047515392681063626,0.04661565347449244,0.0,0.028256156246385427,0.0,0.0009037967590327813,0.008734736407504409,0.015905429500039363,0.009890955348085668,0.005384738675686772,0.002357669732386341,0.008612827361845802,0.01860049582332834,0.006138471511513423,0.0,0.07651957360162848,1
N2_1_QZ0_20.Rep_322,0.001183463175364812,0.0,0.0,0.0,1.6816259449127502e-19,0.0019440498639220368,0.0,0.003152889172400041,0.0,0.0011284035491276074,0.0009357692901461529,3.603484167670179e-20,4.0839487233595363e-19,0.0,0.0,0.0,0.0,0.002870917630210469,0.020338803798574855,0.0,0.0,0.0,0.0,0.0,0.001636876973206414,0.0003958737299351897,0.002415269758579836,0.0,0.0,0.0,1.1531149336544573e-18,0.0,0.01690310089687343,0.0,0.009683417514608564,0.0,0.0028243004098445854,0.004425847271954974,0.021931862070707714,0.09030323328067315,0.0,0.0,6.005806946116965e-20,4.2040648622818755e-19,0.0,0.009868414251384733,0.03434140799347977,0.0,0.0038888376561315163,3.6034841676701793e-19,0.0,0.001634304203413165,0.0,4.984819765277081e-19,4.804645556893572e-19,0.0,0.0019057353235986142,0.0,9.609291113787144e-20,0.0,0.0,0.014743856500390081,0.007847556062144875,0.01916762150388802,0.0,0.0,0.0025552663435264127,6.005806946116965e-19,5.28511011258293e-19,0.029714344489196524,0.0,0.12171762764710313,7.447200613185037e-19,0.0,0.11517152998793762,0.059082388361020345,0.0036221753153897794,0.0011260196450729124,7.447200613185037e-19,0.0,0.010334274086014087,0.0,0.0,0.006794550393915532,0.10182778083222055,0.02724398932940478,0.05728921931016038,0.059132597811120895,0.0,0.0107765434989148,0.0011287753155896731,0.0,0.0023313078488695024,0.0,0.0024172365505520962,0.007108732225180746,0.0024287672233266316,0.005764957313307025,0.012390818459311764,0.0017957157499345231,0.0,0.08277357038236975,1
N2_1_QZ0_20.Rep_323,0.00040955608579393586,0.0002581558547959121,0.0,0.0,2.6586374721621116e-19,0.0011643887399332535,0.0,0.0019186956618589674,0.0,0.00030945352812529085,0.0023367824395939623,0.0,0.0,0.0,2.7503146263745984e-20,0.0,0.0,0.0022509599511742304,0.021577664273431798,0.0,1.8335430842497323e-20,0.0,0.0,0.0014179807424610027,0.0013435089204198837,0.0021747101466306536,0.0013098404525162533,0.0,0.0,0.0,0.02394861152631953,0.0,0.049762702422222395,0.001352002339963532,0.01218298097025886,0.0,0.0,0.0013476763455009704,0.020796492687554322,0.07783048262974393,0.0007852751352256033,0.0,0.0,6.050692178024116e-19,0.0008341008875030581,0.012418609999551748,0.027036236511899105,0.0,0.010575245959079884,2.4249739566145376e-05,0.0,0.0014960781337140356,0.0,9.167715421248661e-21,0.0,0.0,0.0008549264402600047,0.0,0.0,0.0,0.0,0.0054651986869835665,0.011900501170925048,0.01660622703425259,1.650188775824759e-19,0.0010403204967175447,0.002083425033935116,0.001987396162807585,0.0,0.01850305042543088,0.0,0.11769554980473394,1.8335430842497323e-20,0.0,0.10542866334581312,0.048797983805266655,0.008033666263528586,0.0008743757386273795,0.0007368175273557939,0.0,0.011738035446692953,0.0,0.0,0.0,0.09797276145576986,0.036595445395728926,0.03644733622362263,0.042724336004032255,0.0,0.010714428894759487,0.0,0.005695523540466504,0.0048660112894417925,0.011200899815537972,0.007511626356593553,0.016694275392702313,0.0017741280266471244,0.005410058741061013,0.016786016596898337,0.0005286848229052269,0.0,0.07646988797566397,1
N2_1_QZ0_20.Rep_324,0.0005183312574994459,0.0,0.0,0.0,0.0,0.0009219876471614427,0.0,0.0021635158375399297,0.0,0.0004942163328452145,0.00040984669653223635,0.0,0.0,0.0,0.0,0.0,0.0,0.002142403925242888,0.0068591589264069275,0.0,0.0,0.0,0.001614603937189995,0.001559960253567353,0.00101331304145271,0.0003788033402782336,0.0017304156997092804,0.0,0.0,0.0,0.001929369754059797,0.0,0.013898890369225154,0.0,0.006339200789181754,0.0,0.0021749639339662535,0.0,0.008803674279523492,0.06957408356323679,0.0011280417236502074,0.0,4.9997240510694956e-21,6.399646785368954e-19,0.0009347455785989652,0.007123813365823292,0.03265759864394171,0.0,0.002738212308002939,0.0002244009146164266,3.9997792408555965e-20,0.00128422007318167,0.0,2.999834430641697e-20,7.999558481711193e-20,1.4999172153208486e-19,0.0,0.0015470499362430126,1.1999337722566788e-19,0.0,0.0,0.007077884097090732,0.005386246669889192,0.007880294341164202,1.5999116963422386e-19,0.0005361215250438185,0.0013604010946754405,0.0008499658857880599,1.899895139406408e-19,0.02532756592116937,0.0,0.11373243914437726,2.799845468598917e-19,0.0,0.12739592280360687,0.07492383275840046,0.013516846000607359,0.0009298871242003489,0.0011225738976300464,0.0,0.014082372521710941,2.499862025534748e-19,0.0,0.026892433437626224,0.09658127559418661,0.045811312637257455,0.07084431564189794,0.05099184139055885,0.0,0.007816990978889243,0.0,0.004700641617268824,0.006955392455348413,0.011462097624038683,0.002448342294674706,0.008532936094182344,0.0015113657142541794,0.005591937597409805,0.009813796250785982,0.004148921981845483,0.0,0.08160922277574402,1
N2_1_QZ0_20.Rep_325,7.15792722542952e-05,7.070790636013676e-05,0.0,0.0,6.288816312082405e-19,0.0017432575400011623,0.0,0.0021903929024421225,0.0,0.0,5.659803040845108e-05,0.0,0.0,0.0,3.999801589756473e-05,0.0,0.0,0.003946739733959405,0.012496018543171606,0.0010596423218229775,1.1550887103824825e-18,0.0,0.0,0.0,0.0024272127373166346,0.00014518678566225534,0.00278483998027952,0.0,0.0029653139178895385,0.0,0.0017384431870781966,0.0,0.01296286659430312,0.0,0.01091848786244811,0.0007773787341749373,0.004044970668683787,0.007859044916897385,0.024879291528682738,0.07442987975909016,0.0,0.0,0.0,0.0,0.0014952603841003607,0.012843053510623542,0.037061505459279935,0.0,0.006877594613053623,6.818342252572095e-06,0.0,0.0021257187181797834,1.2834319004249805e-19,0.0,0.0,0.0,0.003030449298524784,0.0022413255957780356,3.080236561019953e-19,0.0,0.0,0.010356891611221268,0.005473120407655954,0.020154236128562524,5.005384411657424e-19,2.823550180934957e-19,0.0018771149463878056,2.181834230722467e-19,0.0,0.04518453171552369,0.0,0.11305640457351922,1.0267455203399844e-18,0.0,0.08332947685089491,0.04264266261958549,0.0,0.001499432718766008,1.1015921909085756e-05,0.0,0.012789632762975397,0.0,0.0,0.01468698372829654,0.09525215849269268,0.04889006035969763,0.06828636548744244,0.05770373938270374,2.310177420764965e-19,0.007352790427250499,0.0,0.000620064590694673,0.009361400319735865,0.012592647062049964,0.006251227600043107,0.006327754304270584,0.0031786644747515847,0.01017820091866628,0.006218114527291798,0.0023472952222315076,0.0,0.08108843598456313,1
N2_1_QZ0_20.Rep_326,0.000764948411287558,0.0,0.0,1.4840480727281962e-19,0.0,0.0012439573705683472,0.0,0.002164256383670452,0.001750138295852372,0.0007293598315218599,0.0,0.0,0.0,0.0,9.587211474586966e-05,0.0,0.0,0.0011612378601467265,0.020327384002220488,0.0,0.0,0.0,0.0015926238574125067,0.00133772599527936,0.0008466292268562311,0.0014159410041407155,0.0015673373523562414,0.0,0.0020504881557257934,0.0,0.00800688391777896,0.0019585095442883503,0.023728880216113152,0.0,0.013063084564650633,0.0,0.0,0.0061181757693815975,0.011396682061783696,0.02747198617632089,0.0011264061905688985,6.547270909094983e-19,0.0,6.8091617454587825e-19,0.002087231427803035,0.015118495087159373,0.04278125229498023,0.0,0.006048629396391182,0.0,5.848895345458185e-19,0.0005590873341316548,5.674301454548985e-19,2.9680961454563925e-19,0.0,0.0,0.0029879277743408627,0.0009400546003133146,1.5713450181827959e-19,0.0,0.0015441263112976774,0.01091537319494623,0.01031576016817889,0.016130627235309905,4.714035054548388e-19,0.0003341183421103893,0.0017417294698018964,0.0023515283471608178,0.0004316827005815388,0.02706421471071169,0.0,0.09233521674343176,3.491877818183991e-19,0.0,0.12298177273629235,0.08302132475525917,0.01899707029952314,0.0005751849982907122,0.0005686132781751238,0.0,0.022492780324198876,2.9680961454563925e-19,0.0,0.019300484591957354,0.06876804431743283,0.04615001910431636,0.05994033498033283,0.04879984180076587,0.0,0.00363552006471309,0.0,0.0009402024454754402,0.009538954596928537,0.014361113084887387,0.010783525253083057,0.013394009829551985,0.0,0.00851222455627484,0.015715092732972665,0.0023494876607924515,0.0,0.06556883514745461,1
N2_1_QZ0_20.Rep_327,0.0007555522630560514,0.0007463545937790819,0.0,0.00027351004096939083,1.1462441140979401e-20,0.004217113270204994,0.0,0.002639478311974402,0.0,0.0,0.0009567568981981009,0.0,1.1462441140979402e-19,0.0,0.0007563812021755033,0.0,0.0,0.0026223735580464293,0.016988520829058985,0.0,0.0,0.0,0.0,0.0,0.0013855311819128628,0.0,0.0018973646673561863,0.0,0.0023695316209673242,0.0,0.007724869132264451,0.0,0.026036232741565867,0.0,0.0115080891449009,0.0,0.0,0.0073692491340091905,0.026135970702922794,0.04232680820932342,0.0,0.0,0.0,0.0,0.0012804730074021814,0.015155416096338541,0.04141351462210996,5.731220570489701e-20,0.00722857066901181,0.0,3.5533567537036143e-19,0.0016889612630214975,0.0,0.0,0.0,0.0,0.0018414371670013902,0.0,0.0,0.0,1.662053965442013e-19,0.00874907772973807,0.009539079223736919,0.018291275033652125,7.106713507407229e-19,0.0,0.0011362710731027165,0.00024232217675001572,2.2924882281958803e-20,0.03245193201811384,0.0,0.12295419487419457,1.1462441140979402e-19,0.0,0.11298175274854749,0.05760090689798348,0.0032480031933017155,0.0008534705114281275,0.0,0.0,0.009037912538849878,0.0,0.0,0.008961117379345464,0.10669543446561372,0.03537600128199075,0.05555256431227446,0.05386937030256928,0.0,0.0060640314515287425,0.0,0.002677435642995419,0.002083948956190865,0.0,0.0016221158463331493,0.012457400777844307,0.00188824416409218,0.007153603362187955,0.012649399186179416,0.002689602732255732,0.0,0.08785547179162838,1
N2_1_QZ0_20.Rep_328,0.00014650123480681865,0.0,0.0,1.8601004741963603e-19,0.0,0.0,0.0,0.0016807682405804445,0.0,0.00013968538839971247,0.00011583914003783987,3.6471084928895124e-05,0.0,0.0,0.0,0.0,0.0,0.002174681431058136,0.009060341128669732,0.0,5.208281327749809e-19,0.0,0.001612736521434725,0.0010783095265520005,0.0012762326829040935,0.0007178470907822869,0.002134542059309331,0.0,0.0,0.0,0.009741020995421287,6.324341612267626e-19,0.014842534983696183,0.0,0.007377192651794529,0.0,0.0,0.0032900526272717063,0.009994533589395492,0.06200808320565482,0.000956161552813418,0.0,4.185226066941811e-20,6.324341612267626e-19,0.001073461408134562,0.00969684429614964,0.05381480376681857,6.510351659687261e-20,0.005251307573506962,5.482586618084819e-06,2.790150711294541e-20,0.0013886116407901006,4.836261232910537e-19,1.0230552608079983e-19,0.0,0.0,0.001657393785783112,0.0014273282103684436,5.580301422589082e-20,0.0,0.0,0.006439160275544711,0.008648106634012902,0.013531595845134341,2.6041406638749046e-19,0.0006093770657409622,0.001188163143295108,0.0015834434376054492,0.0,0.07174743640193851,0.0,0.1162777981322392,1.1160602845178163e-19,0.0,0.12092240857195793,0.07883956380136231,0.011918297777382902,0.0020957732164602377,0.0007218431675134607,0.0,0.017206011269084286,4.650251185490901e-20,0.0,0.017291026413315237,0.06495959819235844,0.025258225751918037,0.054283898538647735,0.041369905414483286,0.0,0.006944176800489431,0.0,0.004005667628220595,0.003960614255024511,0.010609435542912798,0.008867408676695688,0.014007147206934092,0.001713412555428737,0.007113920351211602,0.009342273167546381,0.0024215210486677775,0.0,0.07342402131319245,1
N2_1_QZ0_20.Rep_329,0.0004349175796767303,0.00042962313711305286,0.0,0.0,0.0,0.000493162688338248,0.0,0.0019776349964116006,0.0,0.0,0.0003438911520679308,1.78084901406439e-19,0.0,0.0,0.0,0.0,0.0,0.002234011312704032,0.008747711862450278,0.0,0.0,0.0,0.0017080854195562383,0.0008167945462575586,0.0013077820660161452,0.0006603119587624351,0.0011177553766533968,0.0,0.0,0.0,0.026385626005368628,0.0,0.03382397940655111,0.0007770768097713438,0.007274592726500897,0.0,0.0017547479723348705,0.0007558605996570714,0.013213079491083883,0.07127846416203358,0.0010081851223109443,0.0,0.0,2.436951282403902e-19,0.0009699312077280572,0.0071981305241145994,0.036303718224589394,0.0,0.004123948258848814,7.597435742585812e-05,0.0,0.0013176997194729115,5.623733728624389e-20,6.561022683395121e-20,3.3742402371746337e-19,2.436951282403902e-19,0.0009576700806723837,3.2805113416975603e-19,0.0,0.0,7.498311638165853e-20,0.004519440263004273,0.005136799546089578,0.009108636034733155,7.498311638165853e-20,0.0006654613990783741,0.000955465533037928,0.001392550580249084,7.498311638165853e-20,0.017347486587639155,0.0,0.1213103471145123,6.186107101486829e-19,0.0,0.13214703640843686,0.07958472912157535,0.019720630655646585,0.0009528998943309702,0.0008232996067042947,0.0,0.013892823633698217,1.0310178502478048e-19,0.0,0.0,0.08601813788771048,0.042399119591039466,0.04870563329345375,0.04120055749510962,0.0,0.007539392904035598,0.0,0.003053062832773236,0.00527208991843725,0.0117285429856057,0.006533713759129841,0.01420378332673925,0.001959899467697219,0.006946557523088932,0.00845602437131402,0.004930916811547903,0.0,0.07600459468910972,1
